imageID,utterance,state,valence,arousal,probability
2,amazing,terrible,neg,low,0.000031967922783407305
2,amazing,terrible,pos,high,0.00002747149539089105
2,amazing,terrible,pos,low,0.000007224046172666274
2,amazing,bad,neg,high,0.00009288142500906805
2,amazing,bad,neg,low,0.00005555869319839767
2,amazing,bad,pos,high,0.000043991774731796436
2,amazing,bad,pos,low,0.000034844155166830706
2,amazing,neutral,neg,high,0.0000231455006217373
2,amazing,neutral,neg,low,0.0000677575757605028
2,amazing,neutral,pos,high,0.000030442810043023822
2,amazing,neutral,pos,low,0.00011800796532982001
2,amazing,good,neg,high,0.001875137574095649
2,amazing,good,neg,low,0.001748295227000485
2,amazing,good,pos,high,0.007238916564750889
2,amazing,good,pos,low,0.008936974332004018
2,amazing,amazing,neg,high,0.10659402137125483
2,amazing,amazing,neg,low,0.04594393391658845
2,amazing,amazing,pos,high,0.5760547191965005
2,amazing,amazing,pos,low,0.25091373602030737
3,terrible,terrible,neg,high,0.003286548355842188
3,terrible,terrible,neg,low,0.00098987638874235
3,terrible,terrible,pos,high,0.00022199382951176285
3,terrible,terrible,pos,low,0.00006571740689106711
3,terrible,bad,neg,high,0.0007771783867634138
3,terrible,bad,neg,low,0.0005368049775769644
3,terrible,bad,pos,high,0.00009358204253369656
3,terrible,bad,pos,low,0.00004000077679520495
3,terrible,neutral,neg,high,0.00019366824779311036
3,terrible,neutral,neg,low,0.0006546698966964744
3,terrible,neutral,pos,high,0.00006475984116713454
3,terrible,neutral,pos,low,0.0001354720830111538
3,terrible,good,neg,high,0.010460049923272331
3,terrible,good,neg,low,0.011261287871071545
3,terrible,good,pos,high,0.010266050222860174
3,terrible,good,pos,low,0.006839711336799354
3,terrible,amazing,neg,high,0.24253289134894418
3,terrible,amazing,neg,low,0.07720081313478423
3,terrible,amazing,pos,high,0.529981049430659
3,terrible,amazing,pos,low,0.10439787449828462
3,bad,terrible,neg,high,0.0010155969297521222
3,bad,terrible,neg,low,0.000358459089599638
3,bad,terrible,pos,high,0.00005009692680242072
3,bad,terrible,pos,low,0.00001763587637117266
3,bad,bad,neg,high,0.0017007015985002498
3,bad,bad,neg,low,0.0018018127721353262
3,bad,bad,pos,high,0.0003410881117349197
3,bad,bad,pos,low,0.00036093644068264973
3,bad,neutral,neg,high,0.0001460281048664283
3,bad,neutral,neg,low,0.0007597715711824413
3,bad,neutral,pos,high,0.000055515406230526844
3,bad,neutral,pos,low,0.0002880897820455387
3,bad,good,neg,high,0.007886998950573593
3,bad,good,neg,low,0.013069191698772471
3,bad,good,pos,high,0.008800576688169954
3,bad,good,pos,low,0.014545070131612964
3,bad,amazing,neg,high,0.1828726128058748
3,bad,amazing,neg,low,0.08959474597496477
3,bad,amazing,pos,high,0.45432651969745114
3,bad,amazing,pos,low,0.22200855144267675
3,ok,terrible,neg,high,0.0005356602145398198
3,ok,terrible,neg,low,0.00037937778631626944
3,ok,terrible,pos,high,0.00004099703480921069
3,ok,terrible,pos,low,0.000030229202504672937
3,ok,bad,neg,high,0.00030907704524553426
3,ok,bad,neg,low,0.0006593401197519501
3,ok,bad,pos,high,0.00006565104281132163
3,ok,bad,pos,low,0.00014580624174687575
3,ok,neutral,neg,high,0.00033933832089694894
3,ok,neutral,neg,low,0.0021617634646875555
3,ok,neutral,pos,high,0.0002159065608581017
3,ok,neutral,pos,low,0.001376119113187075
3,ok,good,neg,high,0.004159870344400042
3,ok,good,neg,low,0.013831874150997315
3,ok,good,pos,high,0.007201989659944538
3,ok,good,pos,low,0.02493133095284691
3,ok,amazing,neg,high,0.0964532090826239
3,ok,amazing,neg,low,0.09482325146647627
3,ok,amazing,pos,high,0.3718000550461701
3,ok,amazing,pos,low,0.3805391531491855
3,good,terrible,neg,high,0.00037096208026939656
3,good,terrible,neg,low,0.00017334161763721216
3,good,terrible,pos,high,0.00005381535665567756
3,good,terrible,pos,low,0.000022760272848894468
3,good,bad,neg,high,0.0002140458831095034
3,good,bad,neg,low,0.00030125929101087947
3,good,bad,pos,high,0.00008617780042264602
3,good,bad,pos,low,0.00010978092606702937
3,good,neutral,neg,high,0.00005333896546169097
3,good,neutral,neg,low,0.00036740603601550755
3,good,neutral,pos,high,0.000059636021146835384
3,good,neutral,pos,low,0.0003717990479369076
3,good,good,neg,high,0.01271221554096873
3,good,good,neg,low,0.022525524080691143
3,good,good,pos,high,0.028206739534418282
3,good,good,pos,low,0.049682907094475204
3,good,amazing,neg,high,0.06679697711111106
3,good,amazing,neg,low,0.04332572014407967
3,good,amazing,pos,high,0.48804877377168043
3,good,amazing,pos,low,0.28651681942399326
3,amazing,terrible,neg,high,0.00015864138208807876
3,amazing,terrible,neg,low,0.00003150499342780064
3,amazing,terrible,pos,high,0.000027073679062785508
3,amazing,terrible,pos,low,0.000007119434338414691
3,amazing,bad,neg,high,0.00009153640367256776
3,amazing,bad,neg,low,0.00005475414451955663
3,amazing,bad,pos,high,0.00004335472727436344
3,amazing,bad,pos,low,0.000034339574922210877
3,amazing,neutral,neg,high,0.00002281032927636681
3,amazing,neutral,neg,low,0.0000667763743513027
3,amazing,neutral,pos,high,0.000030001965934022532
3,amazing,neutral,pos,low,0.00011629908509644612
3,amazing,good,neg,high,0.001231989165575366
3,amazing,good,neg,low,0.0011486521349936192
3,amazing,good,pos,high,0.004756059982733955
3,amazing,good,pos,low,0.005871705469591574
3,amazing,amazing,neg,high,0.10733413169914637
3,amazing,amazing,neg,low,0.0462629347344411
3,amazing,amazing,pos,high,0.5800544186320167
3,amazing,amazing,pos,low,0.2526558960875375
4,terrible,terrible,neg,high,0.0030396307821622106
4,terrible,terrible,neg,low,0.0009155072179017996
4,terrible,terrible,pos,high,0.00020531548742757166
4,terrible,terrible,pos,low,0.000060780074193911605
4,terrible,bad,neg,high,0.10268416434051894
4,terrible,bad,neg,low,0.07092499157867267
4,terrible,bad,pos,high,0.012364463549829494
4,terrible,bad,pos,low,0.005285075354826643
4,terrible,neutral,neg,high,0.09869767365044003
4,terrible,neutral,neg,low,0.3336344318142512
4,terrible,neutral,pos,high,0.033003064477539826
4,terrible,neutral,pos,low,0.0690396055633434
4,terrible,good,neg,high,0.06771931778612006
4,terrible,good,neg,low,0.07290660538104757
4,terrible,good,pos,high,0.0664633460212632
4,terrible,good,pos,low,0.044280915385644846
4,terrible,amazing,neg,high,0.004772583393549276
4,terrible,amazing,neg,low,0.0015191643355517849
4,terrible,amazing,pos,high,0.010429013324091524
4,terrible,amazing,pos,low,0.0020543504816239555
4,bad,terrible,neg,high,0.0006265876007176408
4,bad,terrible,neg,low,0.000221156656078595
4,bad,terrible,pos,high,0.000030908042599259735
4,bad,terrible,pos,low,0.000010880715703485898
4,bad,bad,neg,high,0.1498961534851439
4,bad,bad,neg,low,0.15880787322224058
4,bad,bad,pos,high,0.03006276703312449
4,bad,bad,pos,low,0.031812155735408486
4,bad,neutral,neg,high,0.04964374679726728
4,bad,neutral,neg,low,0.2582921112209433
4,bad,neutral,pos,high,0.018873029769006566
4,bad,neutral,pos,low,0.09793906596151859
4,bad,good,neg,high,0.03406200512247671
4,bad,good,neg,low,0.056442618717204615
4,bad,good,pos,high,0.03800752226693192
4,bad,good,pos,low,0.06281657401434715
4,bad,amazing,neg,high,0.00240055223993769
4,bad,amazing,neg,low,0.0011761021228758903
4,bad,amazing,pos,high,0.0059639031115094115
4,bad,amazing,pos,low,0.0029142861649643307
4,ok,terrible,neg,high,0.0001915885205673255
4,ok,terrible,neg,low,0.00013569129616782061
4,ok,terrible,pos,high,0.000014663327672172885
4,ok,terrible,pos,low,0.00001081201856810635
4,ok,bad,neg,high,0.015792424015999805
4,ok,bad,neg,low,0.033689265838590554
4,ok,bad,pos,high,0.0033544681532247443
4,ok,bad,pos,low,0.00745003237628599
4,ok,neutral,neg,high,0.06687760086773538
4,ok,neutral,neg,low,0.42604546925229675
4,ok,neutral,pos,high,0.04255137693740913
4,ok,neutral,pos,low,0.2712088176629356
4,ok,good,neg,high,0.010414966975882978
4,ok,good,neg,low,0.034630529456557674
4,ok,good,pos,high,0.018031447679600982
4,ok,good,pos,low,0.062419971547492833
4,ok,amazing,neg,high,0.0007340047132555606
4,ok,amazing,neg,low,0.0007216008069051323
4,ok,amazing,pos,high,0.0028293821987694714
4,ok,amazing,pos,low,0.0028958863540819294
4,good,terrible,neg,high,0.0002683243976898694
4,good,terrible,neg,low,0.00012538150830218342
4,good,terrible,pos,high,0.00003892573912302215
4,good,terrible,pos,low,0.000016462967047741394
4,good,bad,neg,high,0.0221176751592854
4,good,bad,neg,low,0.031129564561101462
4,good,bad,pos,high,0.008904878561549805
4,good,bad,pos,low,0.011343824165933158
4,good,neutral,neg,high,0.021259004236899675
4,good,neutral,neg,low,0.14643490755226532
4,good,neutral,pos,high,0.023768785450909675
4,good,neutral,pos,low,0.14818580501046372
4,good,good,neg,high,0.0643650190866171
4,good,good,neg,low,0.1140521715288075
4,good,good,pos,high,0.14281753819017756
4,good,good,pos,low,0.25155656408661164
4,good,amazing,neg,high,0.0010279915101521627
4,good,amazing,neg,low,0.0006667737733888232
4,good,amazing,pos,high,0.007510968574863932
4,good,amazing,pos,low,0.004409433938810256
4,amazing,terrible,neg,high,0.000578465392445646
4,amazing,terrible,neg,low,0.00011487890578948565
4,amazing,terrible,pos,high,0.00009872068799366889
4,amazing,terrible,pos,low,0.000025960101483959056
4,amazing,bad,neg,high,0.047682244891458066
4,amazing,bad,neg,low,0.028521991503432948
4,amazing,bad,pos,high,0.02258391896729171
4,amazing,bad,pos,low,0.01788783429559335
4,amazing,neutral,neg,high,0.04583108481665333
4,amazing,neutral,neg,low,0.13416876361420976
4,amazing,neutral,pos,high,0.06028070128795366
4,amazing,neutral,pos,low,0.23367103423082985
4,amazing,good,neg,high,0.0314460278787709
4,amazing,good,neg,low,0.029318883695823687
4,amazing,good,pos,high,0.12139651791524567
4,amazing,good,pos,low,0.14987292019445334
4,amazing,amazing,neg,high,0.008327234952520956
4,amazing,amazing,neg,low,0.00358918753082807
4,amazing,amazing,pos,high,0.04500198914112208
4,amazing,amazing,pos,low,0.019601639996099932
5,terrible,terrible,neg,high,0.0033415046742515187
5,terrible,terrible,neg,low,0.0010064286971570116
5,terrible,terrible,pos,high,0.0002257059196010105
5,terrible,terrible,pos,low,0.00006681630651070028
5,terrible,bad,neg,high,0.0007901740461176706
5,terrible,bad,neg,low,0.0005457812110223023
5,terrible,bad,pos,high,0.00009514688320239838
5,terrible,bad,pos,low,0.00004066965343664253
5,terrible,neutral,neg,high,0.04420354325054397
5,terrible,neutral,neg,low,0.14942423150523926
5,terrible,neutral,pos,high,0.014781021011703642
5,terrible,neutral,pos,low,0.030920639541397545
5,terrible,good,neg,high,0.17547680262079896
5,terrible,good,neg,low,0.18891829422452835
5,terrible,good,pos,high,0.17222228209867615
5,terrible,good,pos,low,0.11474234683722283
5,terrible,amazing,neg,high,0.026232812447352444
5,terrible,amazing,neg,low,0.00835018475425731
5,terrible,amazing,pos,high,0.05732374439210682
5,terrible,amazing,pos,low,0.011291869924873407
5,bad,terrible,neg,high,0.0009083712706102659
5,bad,terrible,neg,low,0.00032061335471041146
5,bad,terrible,pos,high,0.00004480774578975061
5,bad,terrible,pos,low,0.000015773899032480985
5,bad,bad,neg,high,0.0015211433066616687
5,bad,bad,neg,low,0.0016115792685842875
5,bad,bad,pos,high,0.00030507638647778005
5,bad,bad,pos,low,0.0003228291496632114
5,bad,neutral,neg,high,0.02932074986117928
5,bad,neutral,neg,low,0.1525533198602581
5,bad,neutral,pos,high,0.011146849717839838
5,bad,neutral,pos,low,0.057845087044342505
5,bad,good,neg,high,0.11639590534454856
5,bad,good,neg,low,0.1928744265636614
5,bad,good,pos,high,0.1298784363473478
5,bad,good,pos,low,0.21465536091467602
5,bad,amazing,neg,high,0.01740054473833579
5,bad,amazing,neg,low,0.008525045723014484
5,bad,amazing,pos,high,0.04322970405743512
5,bad,amazing,pos,low,0.021124375445831203
5,ok,terrible,neg,high,0.000289784208172772
5,ok,terrible,neg,low,0.00020523773918965663
5,ok,terrible,pos,high,0.000022178786004902237
5,ok,terrible,pos,low,0.00001635354889859908
5,ok,bad,neg,high,0.00016720608398703262
5,ok,bad,neg,low,0.00035669319716604835
5,ok,bad,pos,high,0.00003551623760808791
5,ok,bad,pos,low,0.00007887900793148288
5,ok,neutral,neg,high,0.04121116041848311
5,ok,neutral,neg,low,0.2625367529802486
5,ok,neutral,pos,high,0.026220911011192036
5,ok,neutral,pos,low,0.1671236699073419
5,ok,good,neg,high,0.03713205861537486
5,ok,good,neg,low,0.12346681968747644
5,ok,good,pos,high,0.06428678782269923
5,ok,good,pos,low,0.22254338853292752
5,ok,amazing,neg,high,0.005551037600942533
5,ok,amazing,neg,low,0.005457230913728762
5,ok,amazing,pos,high,0.021397692261600473
5,ok,amazing,pos,low,0.02190064143902605
5,good,terrible,neg,high,0.00017227164835862714
5,good,terrible,neg,low,0.00008049837918157934
5,good,terrible,pos,high,0.000024991395862747962
5,good,terrible,pos,low,0.000010569677951783413
5,good,bad,neg,high,0.00009940109533802969
5,good,bad,neg,low,0.00013990226334752696
5,good,bad,pos,high,0.000040020240667047915
5,good,bad,pos,low,0.00005098133231884392
5,good,neutral,neg,high,0.005560649123461232
5,good,neutral,neg,low,0.038302506140493665
5,good,neutral,pos,high,0.006217124495131771
5,good,neutral,pos,low,0.038760482737502044
5,good,good,neg,high,0.09740683844043453
5,good,good,neg,low,0.17260091900131477
5,good,good,pos,high,0.21613300308713335
5,good,good,pos,low,0.38069327010749204
5,good,amazing,neg,high,0.003299994860468524
5,good,amazing,neg,low,0.0021404359895468685
5,good,amazing,pos,high,0.024111247465966677
5,good,amazing,pos,low,0.014154892518028183
5,amazing,terrible,neg,high,0.0004253488102487217
5,amazing,terrible,neg,low,0.00008447109634968178
5,amazing,terrible,pos,high,0.0000725898692184735
5,amazing,terrible,pos,low,0.000019088606551645388
5,amazing,bad,neg,high,0.0002454271381407686
5,amazing,bad,neg,low,0.0001468066523440236
5,amazing,bad,pos,high,0.0001162425681249408
5,amazing,bad,pos,low,0.00009207116797242568
5,amazing,neutral,neg,high,0.013729569034778356
5,amazing,neutral,neg,low,0.04019279294219996
5,amazing,neutral,pos,high,0.01805822517858191
5,amazing,neutral,pos,low,0.07000058167365249
5,amazing,good,neg,high,0.054502890456746056
5,amazing,good,neg,low,0.050816081208982726
5,amazing,good,pos,high,0.21040689600837612
5,amazing,good,pos,low,0.2597627714152561
5,amazing,amazing,neg,high,0.030615316146827803
5,amazing,amazing,neg,low,0.013195750041049057
5,amazing,amazing,pos,high,0.16545109302752029
5,amazing,amazing,pos,low,0.07206598695707853
6,terrible,terrible,neg,high,0.0033429485364644884
6,terrible,terrible,neg,low,0.0010068635744076924
6,terrible,terrible,pos,high,0.0002258034469966974
6,terrible,terrible,pos,low,0.00006684517779761616
6,terrible,bad,neg,high,0.0007905154798602749
6,terrible,bad,neg,low,0.000546017042763977
6,terrible,bad,pos,high,0.0000951879961149124
6,terrible,bad,pos,low,0.000040687226770076464
6,terrible,neutral,neg,high,0.03618216238832003
6,terrible,neutral,neg,low,0.12230901442512672
6,terrible,neutral,pos,high,0.012098788087628026
6,terrible,neutral,pos,low,0.025309636259165456
6,terrible,good,neg,high,0.16491307208195266
6,terrible,good,neg,low,0.17754538382132806
6,terrible,good,pos,high,0.16185447419641422
6,terrible,good,pos,low,0.10783483988883957
6,terrible,amazing,neg,high,0.04723946419129246
6,terrible,amazing,neg,low,0.0150368266643566
6,terrible,amazing,pos,high,0.10322732173518953
6,terrible,amazing,pos,low,0.020334147779211026
6,bad,terrible,neg,high,0.0009203475409993578
6,bad,terrible,neg,low,0.00032484042832072764
6,bad,terrible,pos,high,0.00004539850608398946
6,bad,terrible,pos,low,0.00001598186738860956
6,bad,bad,neg,high,0.001541198568348772
6,bad,bad,neg,low,0.0016328268682150547
6,bad,bad,pos,high,0.00030909861550680964
6,bad,bad,pos,low,0.0003270854370546537
6,bad,neutral,neg,high,0.024305992351019403
6,bad,neutral,neg,low,0.12646197123885267
6,bad,neutral,pos,high,0.009240392734242332
6,bad,neutral,pos,low,0.04795178329000929
6,bad,good,neg,high,0.11078320376730703
6,bad,good,neg,low,0.183573870887077
6,bad,good,pos,high,0.12361559658182031
6,bad,good,pos,low,0.20430451155100815
6,bad,amazing,neg,high,0.031733925766428514
6,bad,amazing,neg,low,0.015547396486589812
6,bad,amazing,pos,high,0.07883938348441195
6,bad,amazing,pos,low,0.0385251940293156
6,ok,terrible,neg,high,0.00031295951618091704
6,ok,terrible,neg,low,0.0002216514970359085
6,ok,terrible,pos,high,0.000023952520330010473
6,ok,terrible,pos,low,0.00001766141358570908
6,ok,bad,neg,high,0.00018057828436216446
6,ok,bad,neg,low,0.00038521950907537226
6,ok,bad,pos,high,0.00003835662615461347
6,ok,bad,pos,low,0.00008518730649514748
6,ok,neutral,neg,high,0.03641481502289352
6,ok,neutral,neg,low,0.23198151178968257
6,ok,neutral,pos,high,0.02316920015132772
6,ok,neutral,pos,low,0.14767304448174468
6,ok,good,neg,high,0.0376712668937446
6,ok,good,neg,low,0.1252597267807531
6,ok,good,pos,high,0.0652203199099681
6,ok,good,pos,low,0.22577502291755394
6,ok,amazing,neg,high,0.01079096060125132
6,ok,amazing,neg,low,0.01060860473580271
6,ok,amazing,pos,high,0.04159612504037544
6,ok,amazing,pos,low,0.04257383500168242
6,good,terrible,neg,high,0.00017828391928217922
6,good,terrible,neg,low,0.00008330776812722279
6,good,terrible,pos,high,0.000025863594185084737
6,good,terrible,pos,low,0.000010938559123039921
6,good,bad,neg,high,0.00010287018802370455
6,good,bad,neg,low,0.00014478484453878828
6,good,bad,pos,high,0.00004141694483519498
6,good,bad,pos,low,0.000052760577974556395
6,good,neutral,neg,high,0.0047084034947026945
6,good,neutral,neg,low,0.03243212253887306
6,good,neutral,pos,high,0.005264265025529841
6,good,neutral,pos,low,0.032819907950606436
6,good,good,neg,high,0.09469685652586145
6,good,good,neg,low,0.16779894229802325
6,good,good,pos,high,0.21011990853559778
6,good,good,pos,low,0.3701018999993054
6,good,amazing,neg,high,0.006147295894011146
6,good,amazing,neg,low,0.003987246625004451
6,good,amazing,pos,high,0.04491491011776303
6,good,amazing,pos,low,0.026368014598631737
6,amazing,terrible,neg,high,0.0003653039345746157
6,amazing,terrible,neg,low,0.00007254663257745176
6,amazing,terrible,pos,high,0.00006234263314445204
6,amazing,terrible,pos,low,0.000016393940480955684
6,amazing,bad,neg,high,0.00021078112140900232
6,amazing,bad,neg,low,0.00012608251494024397
6,amazing,bad,pos,high,0.00009983304637967155
6,amazing,bad,pos,low,0.00007907383096132324
6,amazing,neutral,neg,high,0.009647523619095637
6,amazing,neutral,neg,low,0.028242759714092843
6,amazing,neutral,pos,high,0.012689193192299573
6,amazing,neutral,pos,low,0.04918816193984769
6,amazing,good,neg,high,0.04397201971880627
6,amazing,good,neg,low,0.04099756372971003
6,amazing,good,pos,high,0.16975276178417759
6,amazing,good,pos,low,0.20957225591454157
6,amazing,amazing,neg,high,0.04732824134301191
6,amazing,amazing,neg,low,0.020399320381002835
6,amazing,amazing,pos,high,0.25577097501516255
6,amazing,amazing,pos,low,0.11140686599378359
7,terrible,terrible,neg,high,0.5934295271355664
7,terrible,terrible,neg,low,0.17873519987917724
7,terrible,terrible,pos,high,0.040083905365336014
7,terrible,terrible,pos,low,0.011866142065616439
7,terrible,bad,neg,high,0.08710124276191276
