imageID,utterance,state,valence,arousal,probability
1,good,good,pos,high,0.09544388543654726
1,good,good,pos,low,0.16679302957326086
1,good,amazing,neg,high,0.04747675757933653
1,good,amazing,neg,low,0.03055880432594517
1,good,amazing,pos,high,0.34024669491135134
1,good,amazing,pos,low,0.19733683064915628
1,amazing,terrible,neg,high,0.0001703536361658699
1,amazing,terrible,neg,low,0.00003395762323420279
1,amazing,terrible,pos,high,0.000027559902494589882
1,amazing,terrible,pos,low,0.0000074962510238980155
1,amazing,bad,neg,high,0.00009829439835887927
1,amazing,bad,neg,low,0.00005901669569832345
1,amazing,bad,pos,high,0.00004413334639854665
1,amazing,bad,pos,low,0.00003615709639765657
1,amazing,neutral,neg,high,0.00002449438149884778
1,amazing,neutral,neg,low,0.00007197484317411951
1,amazing,neutral,pos,high,0.000030540779251691334
1,amazing,neutral,pos,low,0.00012245455106293829
1,amazing,good,neg,high,0.005291779949355824
1,amazing,good,neg,low,0.0049522935629334516
1,amazing,good,pos,high,0.019365900149758922
1,amazing,good,pos,low,0.024729928446696414
1,amazing,amazing,neg,high,0.10497677344552213
1,amazing,amazing,neg,low,0.04552419631374788
1,amazing,amazing,pos,high,0.5502192413728069
1,amazing,amazing,pos,low,0.2442134532544189
2,terrible,terrible,neg,high,0.003365412911813996
2,terrible,terrible,neg,low,0.0010345676601579614
2,terrible,terrible,pos,high,0.0002341000894031356
2,terrible,terrible,pos,low,0.00006979458148018863
2,terrible,bad,neg,high,0.0007465399511628715
2,terrible,bad,neg,low,0.00053395228277386
2,terrible,bad,pos,high,0.00009514925514250979
2,terrible,bad,pos,low,0.000040822033473849475
2,terrible,neutral,neg,high,0.00018603333122962982
2,terrible,neutral,neg,low,0.0006511908428686125
2,terrible,neutral,pos,high,0.0000658443701737048
2,terrible,neutral,pos,low,0.00013825346282066124
2,terrible,good,neg,high,0.01507152924120577
2,terrible,good,neg,low,0.016802163148187128
2,terrible,good,pos,high,0.015656961406400976
2,terrible,good,pos,low,0.010470205507616685
2,terrible,amazing,neg,high,0.22801475899437038
2,terrible,amazing,neg,low,0.07515671046985647
2,terrible,amazing,pos,high,0.5273915764540098
2,terrible,amazing,pos,low,0.10427443400585176
2,bad,terrible,neg,high,0.0009961814027771552
2,bad,terrible,neg,low,0.0003506807546606623
2,bad,terrible,pos,high,0.00005034591009341437
2,bad,terrible,pos,low,0.00001775410993327819
2,bad,bad,neg,high,0.0017688419977480586
2,bad,bad,neg,low,0.001872202185249659
2,bad,bad,pos,high,0.0003600549145046424
2,bad,bad,pos,low,0.0003811430288676057
2,bad,neutral,neg,high,0.00014323643375549868
2,bad,neutral,neg,low,0.0007432850098725583
2,bad,neutral,pos,high,0.00005579131953352542
2,bad,neutral,pos,low,0.00029002117918286126
2,bad,good,neg,high,0.011604329640731615
2,bad,good,neg,low,0.019178396223241148
2,bad,good,pos,high,0.01326647266036781
2,bad,good,pos,low,0.02196387190348246
2,bad,amazing,neg,high,0.17556004994427246
2,bad,amazing,neg,low,0.08578569077766884
2,bad,amazing,pos,high,0.4468699736000497
2,bad,amazing,pos,low,0.21874167700400704
2,ok,terrible,neg,high,0.0005422676644319854
2,ok,terrible,neg,low,0.000369340924326018
2,ok,terrible,pos,high,0.00004148203218547785
2,ok,terrible,pos,low,0.00002965398910199445
2,ok,bad,neg,high,0.00031288955741994056
2,ok,bad,neg,low,0.0006418965423331353
2,ok,bad,pos,high,0.00006642769857827824
2,ok,bad,pos,low,0.00014303178203580643
2,ok,neutral,neg,high,0.0003590787150982431
2,ok,neutral,neg,low,0.0022377411120967517
2,ok,neutral,pos,high,0.00022865547863573586
2,ok,neutral,pos,low,0.001429924391781027
2,ok,good,neg,high,0.006316773947029859
2,ok,good,neg,low,0.02019890311641635
2,ok,good,pos,high,0.010930783550521714
2,ok,good,pos,low,0.0366853883698584
2,ok,amazing,neg,high,0.09556546426729427
2,ok,amazing,neg,low,0.09035045666087223
2,ok,amazing,pos,high,0.3681942504010006
2,ok,amazing,pos,low,0.36535558979898203
2,good,terrible,neg,high,0.0003615717000881373
2,good,terrible,neg,low,0.00016766178414663718
2,good,terrible,pos,high,0.00005144907640876046
2,good,terrible,pos,low,0.00002149691613631579
2,good,bad,neg,high,0.00020862761443586405
2,good,bad,neg,low,0.0002913880169697446
2,good,bad,pos,high,0.00008238853208856061
2,good,bad,pos,low,0.00010368730536306587
2,good,neutral,neg,high,0.000051988765021266894
2,good,neutral,neg,low,0.0003553673511546805
2,good,neutral,pos,high,0.000057013804225606565
2,good,neutral,pos,low,0.0003511615614682751
2,good,good,neg,high,0.019551041368757963
2,good,good,neg,low,0.03445366079747365
2,good,good,pos,high,0.04281599477050473
2,good,good,pos,low,0.0748231219768721
2,good,amazing,neg,high,0.06372087006337009
2,good,amazing,neg,low,0.04101446052821867
2,good,amazing,pos,high,0.45666167070713287
2,good,amazing,pos,low,0.26485537736016307
2,amazing,terrible,neg,high,0.00015754908943826535
2,amazing,terrible,neg,low,0.0000314052152947716
2,amazing,terrible,pos,high,0.000025488376067313643
2,amazing,terrible,pos,low,0.0000069327990267601574
2,amazing,bad,neg,high,0.0000909061485675889
2,amazing,bad,neg,low,0.000054580734982802195
2,amazing,bad,pos,high,0.0000408160852650331
2,amazing,bad,pos,low,0.000033439366146759514
2,amazing,neutral,neg,high,0.000022653273439608095
2,amazing,neutral,neg,low,0.00006656488971860494
2,amazing,neutral,pos,high,0.00002824519669867222
2,amazing,neutral,pos,low,0.00011325031535430615
2,amazing,good,neg,high,0.0018352596859788164
2,amazing,good,neg,low,0.001717521290788092
2,amazing,good,pos,high,0.006716351807461332
2,amazing,good,pos,low,0.008576668181542116
2,amazing,amazing,neg,high,0.10892603284680973
2,amazing,amazing,neg,low,0.047236830969750426
2,amazing,amazing,pos,high,0.5709186631633666
2,amazing,amazing,pos,low,0.2534008405643025
3,terrible,terrible,neg,high,0.0033620880284693463
3,terrible,terrible,neg,low,0.0010335455517652297
3,terrible,terrible,pos,high,0.000233868808574116
3,terrible,terrible,pos,low,0.00006972562743276826
3,terrible,bad,neg,high,0.0007458024017700395
3,terrible,bad,neg,low,0.0005334247608624771
3,terrible,bad,pos,high,0.00009505525176700461
3,terrible,bad,pos,low,0.0000407817030589053
3,terrible,neutral,neg,high,0.00018584953829225092
3,terrible,neutral,neg,low,0.000650547494297612
3,terrible,neutral,pos,high,0.00006577931876531416
3,terrible,neutral,pos,low,0.00013811687434016337
3,terrible,good,neg,high,0.010037760298377687
3,terrible,good,neg,low,0.01119037646920588
3,terrible,good,pos,high,0.010427662852467783
3,terrible,good,pos,low,0.006973241499135493
3,terrible,amazing,neg,high,0.2327414348584269
3,terrible,amazing,neg,low,0.07671468597533036
3,terrible,amazing,pos,high,0.538324241717987
3,terrible,amazing,pos,low,0.10643601096967359
3,bad,terrible,neg,high,0.0009980308625487475
3,bad,terrible,neg,low,0.00035133181072997705
3,bad,terrible,pos,high,0.00005043937975177417
3,bad,terrible,pos,low,0.000017787071311607967
3,bad,bad,neg,high,0.0017721259399176453
3,bad,bad,neg,low,0.0018756780206911293
3,bad,bad,pos,high,0.00036072337416277696
3,bad,bad,pos,low,0.0003818506396472773
3,bad,neutral,neg,high,0.00014350235923987195
3,bad,neutral,neg,low,0.0007446649550519749
3,bad,neutral,pos,high,0.0000558948988623441
3,bad,neutral,pos,low,0.0002905596177667508
3,bad,good,neg,high,0.007750583065944489
3,bad,good,neg,low,0.012809335618843646
3,bad,good,pos,high,0.00886073573654356
3,bad,good,pos,low,0.014669767139342699
3,bad,amazing,neg,high,0.17970959358821223
3,bad,amazing,neg,low,0.08781332444501205
3,bad,amazing,pos,high,0.45743220834085907
3,bad,amazing,pos,low,0.2239118631355604
3,ok,terrible,neg,high,0.0005448405263698582
3,ok,terrible,neg,low,0.00037109331206481585
3,ok,terrible,pos,high,0.000041678849271791526
3,ok,terrible,pos,low,0.00002979468644552227
3,ok,bad,neg,high,0.0003143741040485633
3,ok,bad,neg,low,0.0006449421068949665
3,ok,bad,pos,high,0.00006674287373715769
3,ok,bad,pos,low,0.0001437104155816431
3,ok,neutral,neg,high,0.00036078241240378726
3,ok,neutral,neg,low,0.002248358376063906
3,ok,neutral,pos,high,0.00022974036533736906
3,ok,neutral,pos,low,0.0014367088605645435
3,ok,good,neg,high,0.0042311634998323955
3,ok,good,neg,low,0.013529827459318407
3,ok,good,pos,high,0.007321764681049338
3,ok,good,pos,low,0.0245729667626789
3,ok,amazing,neg,high,0.09810625426378775
3,ok,amazing,neg,low,0.09275259574137189
3,ok,amazing,pos,high,0.3779833962536144
3,ok,amazing,pos,low,0.375069264449563
3,good,terrible,neg,high,0.0003763441846691573
3,good,terrible,neg,low,0.00017451182556450467
3,good,terrible,pos,high,0.00005355109569780014
3,good,terrible,pos,low,0.000022375200753407765
3,good,bad,neg,high,0.00021715136841516478
3,good,bad,neg,low,0.0003032930554081242
3,good,bad,pos,high,0.00008575462329435591
3,good,bad,pos,low,0.00010792358580025172
3,good,neutral,neg,high,0.00005411283399424163
3,good,neutral,neg,low,0.00036988634894751323
3,good,neutral,pos,high,0.00005934317774577632
3,good,neutral,pos,low,0.0003655087262241796
3,good,good,neg,high,0.013566550926527093
3,good,good,neg,low,0.023907542058661715
3,good,good,pos,high,0.029710201240337873
3,good,good,pos,low,0.051920083213729616
3,good,amazing,neg,high,0.06776610124406636
3,good,amazing,neg,low,0.043618206748620054
3,good,amazing,pos,high,0.4856522043821473
3,good,amazing,pos,low,0.2816693541593955
3,amazing,terrible,neg,high,0.00015521574693998794
3,amazing,terrible,neg,low,0.0000309400959863953
3,amazing,terrible,pos,high,0.000025110886668282594
3,amazing,terrible,pos,low,0.000006830122491726964
3,amazing,bad,neg,high,0.00008955980514812667
3,amazing,bad,neg,low,0.00005377238027268187
3,amazing,bad,pos,high,0.00004021158855418709
3,amazing,bad,pos,low,0.00003294412054157138
3,amazing,neutral,neg,high,0.000022317772638999225
3,amazing,neutral,neg,low,0.0000655790465974079
3,amazing,neutral,pos,high,0.00002782687807770017
3,amazing,neutral,pos,low,0.00011157304908319217
3,amazing,good,neg,high,0.0012053861107348633
3,amazing,good,neg,low,0.0011280563315502784
3,amazing,good,pos,high,0.0044112543011617855
3,amazing,good,pos,low,0.005633097474649061
3,amazing,amazing,neg,high,0.10964569711871085
3,amazing,amazing,neg,low,0.04754892036361068
3,amazing,amazing,pos,high,0.574690670215327
3,amazing,amazing,pos,low,0.25507503659125513
4,terrible,terrible,neg,high,0.0031398501206059194
4,terrible,terrible,neg,low,0.0009652269952132087
4,terrible,terrible,pos,high,0.0002184098097936211
4,terrible,terrible,pos,low,0.00006511668280255348
4,terrible,bad,neg,high,0.099500569479556
4,terrible,bad,neg,low,0.07116639387905578
4,terrible,bad,pos,high,0.012681712556023418
4,terrible,bad,pos,low,0.005440854935672917
4,terrible,neutral,neg,high,0.09563767497741632
4,terrible,neutral,neg,low,0.3347699993699784
4,terrible,neutral,pos,high,0.03384986137775777
4,terrible,neutral,pos,low,0.07107457386452905
4,terrible,good,neg,high,0.06561976452514333
4,terrible,good,neg,low,0.073154752358021
4,terrible,good,pos,high,0.06816867115636455
4,terrible,good,pos,low,0.04558611199593828
4,terrible,amazing,neg,high,0.004624615378589982
4,terrible,amazing,neg,low,0.0015243350061024542
4,terrible,amazing,pos,high,0.010696602297872504
4,terrible,amazing,pos,low,0.002114903233562763
4,bad,terrible,neg,high,0.0006093959828690675
4,bad,terrible,neg,low,0.0002145226186354596
4,bad,terrible,pos,high,0.00003079820129073142
4,bad,terrible,pos,low,0.000010860756125936038
4,bad,bad,neg,high,0.15457958950537357
4,bad,bad,neg,low,0.16361226476723237
4,bad,bad,pos,high,0.03146529817495174
4,bad,bad,pos,low,0.03330819429898056
4,bad,neutral,neg,high,0.04828167655755548
4,bad,neutral,neg,low,0.25054412132324266
4,bad,neutral,pos,high,0.018805958608512825
4,bad,neutral,pos,low,0.09775940660495666
4,bad,good,neg,high,0.033127449484045515
4,bad,good,neg,low,0.05474950916943919
4,bad,good,pos,high,0.037872450757103576
4,bad,good,pos,low,0.06270134333333094
4,bad,amazing,neg,high,0.0023346885415700906
4,bad,amazing,neg,low,0.001140822580950926
4,bad,amazing,pos,high,0.005942708533444468
4,bad,amazing,pos,low,0.002908940200388351
4,ok,terrible,neg,high,0.00018841478327170886
4,ok,terrible,neg,low,0.00012833014906605696
4,ok,terrible,pos,high,0.000014413229142260927
4,ok,terrible,pos,low,0.000010303490870410724
4,ok,bad,neg,high,0.015530816457575355
4,ok,bad,neg,low,0.031861649413720015
4,ok,bad,pos,high,0.0032972541583857567
4,ok,bad,pos,low,0.007099630849669458
4,ok,neutral,neg,high,0.06874776995313991
4,ok,neutral,neg,low,0.42842893416007916
4,ok,neutral,pos,high,0.04377746043642223
4,ok,neutral,pos,low,0.27376758633451664
4,ok,good,neg,high,0.010242439054971558
4,ok,good,neg,low,0.032751850213738797
4,ok,good,pos,high,0.017723902308067675
4,ok,good,pos,low,0.05948413822263076
4,ok,amazing,neg,high,0.0007218456437731125
4,ok,amazing,neg,low,0.0006824545253204206
4,ok,amazing,pos,high,0.0027811240990876173
4,ok,amazing,pos,low,0.002759682516551206
4,good,terrible,neg,high,0.00026450861394031893
4,good,terrible,neg,low,0.00012265336619148457
4,good,terrible,pos,high,0.00003763769090908803
4,good,terrible,pos,low,0.000015726118747186537
4,good,bad,neg,high,0.021803144441328918
4,good,bad,neg,low,0.030452224839185055
4,good,bad,pos,high,0.008610217157940872
4,good,bad,pos,low,0.010836098096007753
4,good,neutral,neg,high,0.020956684494091403
4,good,neutral,neg,low,0.1432486702579523
4,good,neutral,pos,high,0.022982279084243887
4,good,neutral,pos,low,0.14155331535828428
4,good,good,neg,high,0.06674551204881066
4,good,good,neg,low,0.11762172605077467
4,good,good,pos,high,0.14616998864332545
4,good,good,pos,low,0.25543946714866017
4,good,amazing,neg,high,0.0010133726632158193
4,good,amazing,neg,low,0.0006522656243473591
4,good,amazing,pos,high,0.007262431491799342
4,good,amazing,pos,low,0.004212076810244109
4,amazing,terrible,neg,high,0.0005878631917573054
4,amazing,terrible,neg,low,0.00011718233451450062
4,amazing,terrible,pos,high,0.00009510482200224186
4,amazing,terrible,pos,low,0.000025868365080460458
4,amazing,bad,neg,high,0.04845689480841302
4,amazing,bad,neg,low,0.02909388391546575
4,amazing,bad,pos,high,0.021756732425072565
4,amazing,bad,pos,low,0.01782462323358455
4,amazing,neutral,neg,high,0.046575660625279625
4,amazing,neutral,neg,low,0.1368589718990539
4,amazing,neutral,pos,high,0.05807278578253829
4,amazing,neutral,pos,low,0.2328453001598214
4,amazing,good,neg,high,0.031956902795426005
4,amazing,good,neg,low,0.029906754536220524
4,amazing,good,pos,high,0.11695009893733528
4,amazing,good,pos,low,0.14934330736959694
4,amazing,amazing,neg,high,0.008835561545436986
4,amazing,amazing,neg,low,0.0038316269888540038
4,amazing,amazing,pos,high,0.04631020568712723
4,amazing,amazing,pos,low,0.020554670577419592
5,terrible,terrible,neg,high,0.003435817157002553
5,terrible,terrible,neg,low,0.0010562107563005544
5,terrible,terrible,pos,high,0.0002389974498533632
5,terrible,terrible,pos,low,0.00007125468012369085
5,terrible,bad,neg,high,0.0007621575241448428
5,terrible,bad,neg,low,0.0005451225339199941
5,terrible,bad,pos,high,0.00009713977210553865
5,terrible,bad,pos,low,0.00004167602807394735
5,terrible,neutral,neg,high,0.042636256211896685
5,terrible,neutral,neg,low,0.14924389858458365
5,terrible,neutral,pos,high,0.015090615312219465
5,terrible,neutral,pos,low,0.03168577385591003
5,terrible,good,neg,high,0.16925507245830884
5,terrible,good,neg,low,0.1886902978184595
5,terrible,good,pos,high,0.17582954555614372
5,terrible,good,pos,low,0.11758165767279961
5,terrible,amazing,neg,high,0.02530269816436463
5,terrible,amazing,neg,low,0.008340107317756012
5,terrible,amazing,pos,high,0.05852441277177896
5,terrible,amazing,pos,low,0.01157128837425461
5,bad,terrible,neg,high,0.0008979917347812301
5,bad,terrible,neg,low,0.00031611553714435683
5,bad,terrible,pos,high,0.00004538351249871568
5,bad,terrible,pos,low,0.00001600415740951916
5,bad,bad,neg,high,0.0015944942253323733
5,bad,bad,neg,low,0.0016876666072129466
5,bad,bad,pos,high,0.00032456572306124436
5,bad,bad,pos,low,0.0003435752652463023
5,bad,neutral,neg,high,0.028985715295947106
5,bad,neutral,neg,low,0.15041318130474693
5,bad,neutral,pos,high,0.011290083546372145
5,bad,neutral,pos,low,0.05868947661695445
5,bad,good,neg,high,0.11506590349512295
5,bad,good,neg,low,0.1901686316518294
5,bad,good,pos,high,0.1315473370818797
5,bad,good,pos,low,0.21778877738481914
5,bad,amazing,neg,high,0.017201716810373083
5,bad,amazing,neg,low,0.00840544964306007
5,bad,amazing,pos,high,0.043785193381791515
5,bad,amazing,pos,low,0.021432737024416556
5,ok,terrible,neg,high,0.00028954404279903664
5,ok,terrible,neg,low,0.00019720973868597955
5,ok,terrible,pos,high,0.00002214934817307277
5,ok,terrible,pos,low,0.000015833759696337192
5,ok,bad,neg,high,0.0001670675080725451
5,ok,bad,neg,low,0.00034274092319434336
5,ok,bad,pos,high,0.00003546909701934283
5,ok,bad,pos,low,0.00007637187893690541
5,ok,neutral,neg,high,0.043041480502095324
5,ok,neutral,neg,low,0.2682300186428419
5,ok,neutral,pos,high,0.027408113908129146
5,ok,neutral,pos,low,0.17139991940618027
5,ok,good,neg,high,0.03710128456184323
5,ok,good,neg,low,0.11863733903468789
5,ok,good,pos,high,0.0642014601745419
5,ok,good,pos,low,0.21546996055032602
5,ok,amazing,neg,high,0.005546437049972361
5,ok,amazing,neg,low,0.005243767967308299
5,ok,amazing,pos,high,0.021369291173001796
5,ok,amazing,pos,low,0.02120454073249437
5,good,terrible,neg,high,0.00016721943566517863
5,good,terrible,neg,low,0.00007754010869983323
5,good,terrible,pos,high,0.000023794134110801382
5,good,terrible,pos,low,0.000009941879256535161
5,good,bad,neg,high,0.00009648595822525284
5,good,bad,neg,low,0.00013476093329593773
5,good,bad,pos,high,0.00003810299267828012
5,good,bad,pos,low,0.000047953234957903204
5,good,neutral,neg,high,0.0053975719000583415
5,good,neutral,neg,low,0.03689491042932118
5,good,neutral,pos,high,0.005919280973065564
5,good,neutral,pos,low,0.03645825739054236
5,good,good,neg,high,0.09946147649024173
5,good,good,neg,low,0.17527516354635922
5,good,good,pos,high,0.21781663579710409
5,good,good,pos,low,0.38064561611133907
5,good,amazing,neg,high,0.0032032158716957105
5,good,amazing,neg,low,0.0020617761622271054
5,good,amazing,pos,high,0.022956150946298035
5,good,amazing,pos,low,0.01331414570485796
5,amazing,terrible,neg,high,0.000430330343086743
5,amazing,terrible,neg,low,0.00008578035659043088
5,amazing,terrible,pos,high,0.00006961907337502527
5,amazing,terrible,pos,low,0.000018936280713359258
5,amazing,bad,neg,high,0.0002483014928316279
5,amazing,bad,neg,low,0.0001490820828912465
5,amazing,bad,pos,high,0.0001114852522358878
5,amazing,bad,pos,low,0.00009133644604259589
5,amazing,neutral,neg,high,0.013890364827197839
5,amazing,neutral,neg,low,0.04081576136616875
5,amazing,neutral,pos,high,0.017319178519892908
5,amazing,neutral,pos,low,0.06944198158646923
5,amazing,good,neg,high,0.055141208778169304
5,amazing,good,neg,low,0.05160370535017032
5,amazing,good,pos,high,0.2017958330759819
5,amazing,good,pos,low,0.25768988140077004
5,amazing,amazing,neg,high,0.0323392502690913
5,amazing,amazing,neg,low,0.014024229642126946
5,amazing,amazing,pos,high,0.16950109215214929
5,amazing,amazing,pos,low,0.07523264170404509
6,terrible,terrible,neg,high,0.0034353961897140507
6,terrible,terrible,neg,low,0.0010560813459862533
6,terrible,terrible,pos,high,0.0002389681671226978
6,terrible,terrible,pos,low,0.00007124594977276869
6,terrible,bad,neg,high,0.0007620641421714451
6,terrible,bad,neg,low,0.0005450557437665827
6,terrible,bad,pos,high,0.00009712787023049699
6,terrible,bad,pos,low,0.00004167092179391781
6,terrible,neutral,neg,high,0.03487993498525377
6,terrible,neutral,neg,low,0.12209368134258404
6,terrible,neutral,pos,high,0.012345354112747382
6,terrible,neutral,pos,low,0.025921547299061758
6,terrible,good,neg,high,0.1589777075980907
6,terrible,good,neg,low,0.1772328034692652
6,terrible,good,pos,high,0.1651529710426564
6,terrible,good,pos,low,0.1104419626596986
6,terrible,amazing,neg,high,0.04553927490697471
6,terrible,amazing,neg,low,0.015010353339781839
6,terrible,amazing,pos,high,0.1053310324721343
6,terrible,amazing,pos,low,0.020825766441193022
6,bad,terrible,neg,high,0.0009092228373022273
6,bad,terrible,neg,low,0.000320069165968138
6,bad,terrible,pos,high,0.00004595112004107261
6,bad,terrible,pos,low,0.000016204319978579182
6,bad,bad,neg,high,0.0016144364223707557
6,bad,bad,neg,low,0.0017087741029200086
6,bad,bad,pos,high,0.000328625037606484
6,bad,bad,pos,low,0.0003478723304398924
6,bad,neutral,neg,high,0.024012193594653748
6,bad,neutral,neg,low,0.12460449541441355
6,bad,neutral,pos,high,0.009352871545426685
6,bad,neutral,pos,low,0.04861922709536384
6,bad,good,neg,high,0.10944411145529653
6,bad,good,neg,low,0.1808775344008504
6,bad,good,pos,high,0.12512030917870404
6,bad,good,pos,low,0.20714823854685316
6,bad,amazing,neg,high,0.03135034184234385
6,bad,amazing,neg,low,0.01531903603305658
6,bad,amazing,pos,high,0.07979905699438868
6,bad,amazing,pos,low,0.03906142856202185
6,ok,terrible,neg,high,0.0003135083049556344
6,ok,terrible,neg,low,0.00021353190450233895
6,ok,terrible,pos,high,0.000023982550407475787
6,ok,terrible,pos,low,0.000017144248990537437
6,ok,bad,neg,high,0.00018089493661362812
6,ok,bad,neg,low,0.00037110805261556375
6,ok,bad,pos,high,0.000038404715142279956
6,ok,bad,pos,low,0.00008269283691809327
6,ok,neutral,neg,high,0.038130406495063746
6,ok,neutral,neg,low,0.23762471749855793
6,ok,neutral,pos,high,0.024280821951026953
6,ok,neutral,pos,low,0.15184302500609057
6,ok,good,neg,high,0.03773732517710646
6,ok,good,neg,low,0.12067118144753027
6,ok,good,pos,high,0.06530208881078622
6,ok,good,pos,low,0.2191638392905818
6,ok,amazing,neg,high,0.010809883042462415
6,ok,amazing,neg,low,0.010219987699796587
6,ok,amazing,pos,high,0.04164827549636122
6,ok,amazing,pos,low,0.041327180534490464
6,good,terrible,neg,high,0.00017330009782682955
6,good,terrible,neg,low,0.00008035972833977415
6,good,terrible,pos,high,0.000024659369006381924
6,good,terrible,pos,low,0.000010303399487544434
6,good,bad,neg,high,0.00009999451279594083
6,good,bad,neg,low,0.00013966129493573013
6,good,bad,pos,high,0.00003948854588806605
6,good,bad,pos,low,0.00004969697616942792
6,good,neutral,neg,high,0.0045767828614351365
6,good,neutral,neg,low,0.03128443619718646
6,good,neutral,pos,high,0.0050191575417925845
6,good,neutral,pos,low,0.03091418339068751
6,good,good,neg,high,0.09683106491048005
6,good,good,neg,low,0.17063974251596448
6,good,good,pos,high,0.21205614016318244
6,good,good,pos,low,0.37057885788758577
6,good,amazing,neg,high,0.005975451875255514
6,good,amazing,neg,low,0.0038461485982882316
6,good,amazing,pos,high,0.04282364371155813
6,good,amazing,pos,low,0.024836926422134135
6,amazing,terrible,neg,high,0.0003669132678545165
6,amazing,terrible,neg,low,0.00007313904645570489
6,amazing,terrible,pos,high,0.00005935942497990402
6,amazing,terrible,pos,low,0.000016145672154353696
6,amazing,bad,neg,high,0.00021170971002071085
6,amazing,bad,neg,low,0.00012711210141451527
6,amazing,bad,pos,high,0.00009505585388667143
6,amazing,bad,pos,low,0.00007787634413906844
6,amazing,neutral,neg,high,0.009690025435690964
6,amazing,neutral,neg,low,0.028473389341139067
6,amazing,neutral,pos,high,0.01208199226376191
6,amazing,neutral,pos,low,0.04844326094013875
6,amazing,good,neg,high,0.044165736862314044
6,amazing,good,neg,low,0.04133234874818925
6,amazing,good,pos,high,0.16162978398605124
6,amazing,good,pos,low,0.2063985129490512
6,amazing,amazing,neg,high,0.04963224099479043
6,amazing,amazing,neg,low,0.021523502850948634
6,amazing,amazing,pos,high,0.26013958222823214
6,amazing,amazing,pos,low,0.11546231197878684
7,terrible,terrible,neg,high,0.5947894813533293
7,terrible,terrible,neg,low,0.18284530847615965
7,terrible,terrible,pos,high,0.04137390400805439
7,terrible,terrible,pos,low,0.012335212352144336
7,terrible,bad,neg,high,0.08189407635010901
